Title,Price,Region,Bedrooms,Floor Area,Lot Area,URL,Image Link,Barangay,Town/City,Longitude,Latitude,price_per_sqm,id,Price_log
Modern Type House and Lot with 1car garage in Pilar Village Las Pinas,9800000,Metro Manila,3,135,92,https://www.lamudi.com.ph/modern-type-house-and-lot-with-1car-garage-in-pila-167593240364.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d6947eed835c4f.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914,106521.73913043478,10562,16.0978929436408
Corner House With 1car Garage In BF Resort Village Las Piñas,9400000,Metro Manila,4,145,128,https://www.lamudi.com.ph/corner-house-with-1car-garage-in-bf-resort-village-167593434758.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8d459218989389.webp,Talon Dos,Las Piñas,120.985214,14.438526,73437.5,10562,16.056220247240233
"Beautiful Corner House and Lot For Sale in Southbay Gardens, Parañaque City",59800000,Metro Manila,5,400,749,https://www.lamudi.com.ph/beautiful-corner-house-and-lot-for-sale-in-southbay-gardens-paranaque.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b2c694b8bec2e5.webp,B.F. Homes,Parañaque,121.0245799,14.4521766,79839.78638184245,10562,17.90651621892086
"4 Bedroom House and Lot for Sale in Villa Mendoza Tagaytay, Cavite",15000000,Cavite,4,500,400,https://www.lamudi.com.ph/4-bedroom-house-and-lot-for-sale-in-villa-mendoza-167960049687.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5fed2ea9885d17.webp,Kaybagal North,Tagaytay,120.937709,14.121305,37500.0,10571,16.523560759066484
"Minami Residences | 3BR HANNA Quadruplex House for Sale in General Trias, Cavite",3716400,Cavite,3,54,80,https://www.lamudi.com.ph/minami-residences-3br-hanna-quadruplex-house-for-s-168309306967.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/624fc21d1d4086.webp,Santiago,General Trias,120.9058826,14.3442603,46455.0,10571,15.128266015749295
"5-Bedroom, corner House & Lot in Filinvest 2 Batasan Hills, Quezon City",29500000,Metro Manila,5,450,338,https://www.lamudi.com.ph/5-bedroom-corner-house-lot-in-filinvest-2-batasan-168474383321.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d99c7201171c54.webp,Bagong Silangan,Quezon City,121.109668,14.703588,87278.10650887575,10562,17.19990082131005
Ponderosa Leisure Farm Big House For Sale,38000000,Cavite,4,450,916,https://www.lamudi.com.ph/ponderosa-leisure-farm-big-house-for-sale.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a85b05ba4051cf.webp,Ulat,Silang,120.980373,14.1493,41484.71615720524,10571,17.45309671769066
"For Sale 3-BR Bungalow House at Moonville Subd., Bgy. Sun Valley Parañaque City",38000000,Metro Manila,3,417,472,https://www.lamudi.com.ph/for-sale-3-br-bungalow-house-at-moonville-subd-bgy-169037980139.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/79c590e1350a27.webp,Sun Valley,Parañaque,121.038006,14.491803,80508.47457627118,10562,17.45309671769066
"For Sale Brand New Townhouse in Kamuning, Quezon City",16500000,Metro Manila,3,240,60,https://www.lamudi.com.ph/for-sale-brand-new-townhouse-in-kamuning-quezon-ci-16896643922.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c94d92937c7693.webp,Kamuning,Quezon City,121.038526,14.62746,275000.0,10562,16.61887093887081
"For Sale : Big House and Lot in SFDM, Quezon City, Metro Manila",25000000,Metro Manila,5,300,414,https://www.lamudi.com.ph/for-sale-big-house-and-lot-in-sfdm-quezon-city-met-169088406319.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0b3fb4404b7c7e.webp,Paltok,Quezon City,121.0235124,14.6446821,60386.47342995169,10562,17.034386382832476
"Brand New (2) Storey Townhouse For Sale in Parañaque City, Metro Manila",8100000,Metro Manila,4,145,77,https://www.lamudi.com.ph/brand-new-2-storey-townhouse-for-sale-in-para-aque-168121259511.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a2739fb596350e.webp,San Martin de Porres,Parañaque,121.043543,14.496788,105194.8051948052,10562,15.907374619642667
"House & Lot w/ Attic and Swimming Pool for Sale in Ayala Alabang, Muntinlupa",139999999,Metro Manila,5,600,418,https://www.lamudi.com.ph/h-l-w-swimming-pool-attic-and-5-car-parking-space-167284617980.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/02554f004f101d.webp,Ayala Alabang,Muntinlupa,121.022321,14.405874,334928.2272727273,10562,18.75715297343072
"Alabang House and Lot for Sale Best Deal - Tierra Nueva, Muntinlupa",38000000,Metro Manila,4,380,350,https://www.lamudi.com.ph/alabang-house-and-lot-for-sale-best-deal-tierra-nu-168490909179.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e616de15d13b5b.webp,Alabang,Muntinlupa,121.037608,14.4179774,108571.42857142857,10562,17.45309671769066
"For Sale Semi Furnished Home in BF Homes, Parañaque City",23000000,Metro Manila,4,290,253,https://www.lamudi.com.ph/for-sale-semi-furnished-home-in-bf-homes-para-aque-168456387814.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b98db45caa9055.webp,B.F. Homes,Parañaque,121.0245799,14.4521766,90909.09090909093,10562,16.951004773893423
"Brand New House and Lot For Sale at Filinvest East, Cainta",23000000,Rizal,4,273,141,https://www.lamudi.com.ph/brand-new-house-and-lot-for-sale-at-filinvest-east-169033256869.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/be029a42c7fec1.webp,Mayamot,Antipolo,121.141432,14.611857,163120.56737588652,10540,16.951004773893423
FIRE SALE‼️ 3 Bedrooms House and Lot For Sale in Las Piñas,7589000,Metro Manila,3,167,52,https://www.lamudi.com.ph/fire-sale-mejestic-modern-3storey-duplex-house-and-167116115064.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/66677d372a61d3.webp,Talon Kuatro,Las Piñas,120.9997847,14.4371254,145942.3076923077,10562,15.84221038838605
2car garage 4bedrooms townhouse in Gloria Heights Antipolo City near Cathedral,6200000,Rizal,4,80,93,https://www.lamudi.com.ph/2car-garage-4bedrooms-townhouse-in-gloria-heights-168077281668.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/edb124d97e4cbf.webp,Dalig,Antipolo,121.195159,14.576725,66666.66666666667,10540,15.64005985001532
"Ayala Alabang: Brand New House For Sale, Modern, Korean-inspired, Muntinlupa",150000000,Metro Manila,5,488,547,https://www.lamudi.com.ph/ayala-alabang-brand-new-house-for-sale-modern-kore-167818490218.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/963d1b206084ca.webp,Ayala Alabang,Muntinlupa,121.022321,14.405874,274223.03473491775,10562,18.82614585206053
5BR 2Maids 5Parking House and Lot with Rooftop and Viewdeck in Marikina City,29000000,Metro Manila,5,350,150,https://www.lamudi.com.ph/5br-2maids-5parking-house-and-lot-with-rooftop-and-168251123712.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/935390ca8d7b09.webp,Nangka,Marikina,121.109133,14.668873,193333.3333333333,10562,17.182806387950748
4Flr 3BR 2Parking 183sqm Townhouse in San Juan Metro Manila nr Gilmore IT Center,23700000,Metro Manila,3,183,57,https://www.lamudi.com.ph/4flr-3br-2parking-183sqm-townhouse-in-san-juan-met-168232122499.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/016dd3e5ee6bdd.webp,Pasadeña,San Juan,121.0340764,14.6087952,415789.4736842105,10562,16.98098560610536
"Corner House Camella Springville Executive 1, Molino III, Bacoor City",3988888,Cavite,2,85,111,https://www.lamudi.com.ph/corner-house-camella-springville-executive-1-molin-169163647394.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e7b0a5df3622ba.webp,Molino III,Bacoor,120.9777822,14.3981207,35935.92792792793,10571,15.199023053281037
Well maintained single detached house and lot in bf resort village las pinas,23000000,Metro Manila,5,432,245,https://www.lamudi.com.ph/well-maintained-single-detached-house-and-lot-with-166973129529.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/41396a3acc8d9e.webp,Talon Uno,Las Piñas,120.9928685,14.44355839,93877.55102040817,10562,16.951004773893423
"Santevi San Pablo - 3 Beds, 2 Baths, 2 Carpark Complete Finished Turnover",3400000,Laguna,3,66,80,https://www.lamudi.com.ph/santevi-san-pablo-3-beds-2-baths-2-carpark-complet-167913152582.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d469a94df05ddc.webp,San Vicente,San Pablo,121.340728,14.0256013,42500.0,10582,15.03928598958639
RENT to Own Marikina Heights TOWNHOUSE - Michelia 2Storey 3 bedroom with Parking,6500000,Metro Manila,3,88,53,https://www.lamudi.com.ph/marikina-heights-townhouse-michelia-2storey-3-bedroom-with-parking.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/54cd50ed518d64.webp,Marikina Heights,Marikina,121.1237615,14.6572206,122641.50943396226,10562,15.687312734865866
"48sqm 3 Bedroom Townhouse for sale in Soledad, San Pablo City, Laguna",2350000,Laguna,3,48,48,https://www.lamudi.com.ph/48sqm-3-bedroom-units-free-appliance-promo-166306205169.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/227089e0291c80.webp,Soledad,San Pablo,121.3180622,14.04708035,48958.333333333336,10582,14.669925886120343
"Brand New House 4 bedroom for Sale in Manila Southwoods, Carmona, Cavite",54990000,Cavite,4,357,480,https://www.lamudi.com.ph/brand-new-house-4-bedroom-for-sale-in-manila-southwoods-carmona-cavite.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3226d415e4223e.webp,Cabilang Baybay,Carmona,121.0428142,14.3197144,114562.5,10571,17.822661908483997
3 Bedroom (Astrid Regular) Townhouse Unit for sale at Neuville Townhomes,2800000,Cavite,3,55,52,https://www.lamudi.com.ph/3-bedroom-astrid-regular-townhouse-unit-for-sale-at-neuville-townhomes.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6908dbb296406b.webp,Sanja Mayor,Tanza,120.853749,14.37246,53846.15384615384,10571,14.845129975145433
4BR House For Sale in Tagaytay Highlands,28000000,Cavite,4,344,360,https://www.lamudi.com.ph/4br-house-for-sale-in-tagaytay-highlands-167612362097.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7470d0f21d7c1e.webp,Calabuso North,Tagaytay,121.0233363,14.1414315,77777.77777777778,10571,17.14771506813948
3 Bedroom Townhouse Unit for sale at The Park at Lipa (TH-Inner),2486000,Batangas,3,60,50,https://www.lamudi.com.ph/3-bedroom-townhouse-unit-for-sale-at-the-park-at-l-168620154022.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/05644f04f4b4bf.webp,Bolbok,Lipa,121.151639,13.92722,49720.0,10583,14.726185551052794
"House and Lot with 3 Bedrooms for Sale in Verona, Lumil, Silang-Fiorenza Standard",5941000,Cavite,3,112,120,https://www.lamudi.com.ph/house-and-lot-with-3-bedroom-for-sale-in-verona-lumil-silang-fiorenza-standard.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2c62b55f51ec3e.webp,Lumil,Silang,121.012375,14.183282,49508.333333333336,10571,15.597388027337878
"Shanata Two Storey SD for Sale in Sentosa, Calamba Laguna",8557360,Laguna,4,171,176,https://www.lamudi.com.ph/shanata-two-storey-sd-for-sale-in-sentosa-calamba-laguna.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0314d7af244926.webp,Punta,Calamba,121.126212,14.182374,48621.36363636364,10582,15.962302289334453
"Amaya Two Storey SD for Sale in Sentosa, Calamba Laguna",7032800,Laguna,4,149,176,https://www.lamudi.com.ph/amaya-two-storey-sd-for-sale-in-sentosa-calamba-laguna.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8fa3438fa4a290.webp,Punta,Calamba,121.126212,14.182374,39959.09090909091,10582,15.766095477519105
"4BR 2-Storey House and Lot for Sale at Siena Hills in Lipa, Batangas | Luciana Model",8381730,Batangas,4,174,176,https://www.lamudi.com.ph/4br-2-storey-house-and-lot-for-sale-at-siena-hills-166150255539.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/59c845cda517ca.webp,Antipolo del Sur,Lipa,121.184916,13.913043,47623.46590909091,10583,15.941564895065735
"2-Storey 4BR House and Lot (Caterina Model) for Sale in Siena Hills, Lipa City, Batan...",7413780,Batangas,4,136,176,https://www.lamudi.com.ph/2-storey-4br-house-and-lot-caterina-model-for-sale-in-siena-hills-lipa-city-batangas.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/216ac69dfbb0d1.webp,Antipolo del Sur,Lipa,121.184916,13.913043,42123.75,10583,15.81885098866204
"2-Storey 4BR House and Lot (Elyza Model) for Sale in Governor's Hills, General Trias,...",8795130,Cavite,4,206,231,https://www.lamudi.com.ph/2-storey-4br-house-and-lot-elyza-model-for-sale-in-governors-hills-general-trias-cavite.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2a61fe04645854.webp,Biclatan,General Trias,120.915607,14.284127,38074.155844155845,10571,15.989708717170195
"2BR Triplex House (Katrina Townhomes) for Sale in Governor's Hills, General Trias, Ca...",2581630,Cavite,2,88,74,https://www.lamudi.com.ph/2br-triplex-house-katrina-townhomes-for-sale-in-governors-hills-general-trias-cavite.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a2fab26f158948.webp,Biclatan,General Trias,120.915607,14.284127,34886.89189189189,10571,14.76393154035271
Inspiring 2 Storey Brand New duplex house in Las Pinas walking distance to SM,9500000,Metro Manila,4,108,102,https://www.lamudi.com.ph/inspiring-2-storey-brand-new-duplex-house-in-las-p-167629301245.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7467e2e70399c5.webp,Almanza Uno,Las Piñas,121.01388,14.42808,93137.25490196078,10562,16.06680235657077
4.8M brand new townhouse in moonwalk village las pinas city,4800000,Metro Manila,2,72,52,https://www.lamudi.com.ph/4-8m-brand-new-townhouse-in-moonwalk-village-las-p-16762943114.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/167af92d92fa6d.webp,Talon Singko,Las Piñas,120.99559,14.42093,92307.69230769233,10562,15.38412647587812
"Ultra Modern 3 Storey Townhouse For Sale in Pilar Village, Las Piñas City",9500000,Metro Manila,4,150,80,https://www.lamudi.com.ph/ultra-modern-3-storey-townhouse-for-sale-in-pilar-168517721076.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/32b2f876dc5782.webp,Pilar,Las Piñas,121.01301,14.42922,118750.0,10562,16.06680235657077
"Camella Tanza | SABRINA Inner Unit, RFO 2-Bedroom Townhouse for Sale in Tanza, Cavite",2862000,Cavite,2,30,40,https://www.lamudi.com.ph/camella-tanza-sabrina-inner-unit-rfo-2-bedroom-tow-168912443090.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5fe46a093c68bf.webp,Bagtas,Tanza,120.8483729,14.3391539,71550.0,10571,14.867031239098534
"Camella Nueva Ecija | ELAISA wCB, RFO 5BR House and Lot for Sale in Cabanatuan City, ...",10612000,Nueva Ecija,5,97,121,https://www.lamudi.com.ph/camella-nueva-ecija-elaisa-wcb-rfo-5br-house-and-l-168414239992.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d28b76e1d8c21e.webp,Santa Arcadia,Cabanatuan,120.985475996,15.4714237451,87702.47933884297,10557,16.177495994239766
"Camella Provence | GRETA 5-Bedroom House and Lot for Sale in Malolos City, Bulacan",12601000,Bulacan,5,166,176,https://www.lamudi.com.ph/camella-provence-greta-5-bedroom-house-and-lot-for-168371447271.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8ee12fba5c0556.webp,Longos,Malolos,120.799474996,14.877889916,71596.59090909091,10529,16.34928673385183
"4 Bedroom House and Lot For Sale in BF Homes, Parañaque City",28500000,Metro Manila,4,240,204,https://www.lamudi.com.ph/house-and-lot-for-sale-in-bf-homes-pque-167663894231.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/780f0c31563af5.webp,B.F. Homes,Parañaque,121.0245799,14.4521766,139705.88235294115,10562,17.16541464523888
RFO Townhouse Unit for sale at Woodtown Residences,1903000,Cavite,2,46,44,https://www.lamudi.com.ph/rfo-townhouse-unit-for-sale-at-woodtown-residences.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/91ca7cdac99d7e.webp,Langkaan I,Dasmariñas,120.950177,14.285456,43250.0,10571,14.458942146278286
For Sale Brand New Cozy Modern Two (2) Storey Rest House in Tagaytay,18800000,Cavite,4,380,216,https://www.lamudi.com.ph/for-sale-brand-new-cozy-modern-two-2-storey-rest-h-168368674434.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/67f7474bb86a94.webp,Iruhin West,Tagaytay,120.999755,14.13913,87037.03703703704,10571,16.749367427800177
"Camella Palawan | Ph1 DANA wCB, NRFO 2BR House and Lot for Sale in Puerto Princesa Ci...",7537000,Palawan,4,85,100,https://www.lamudi.com.ph/camella-palawan-ph1-dana-wcb-nrfo-2br-house-and-lo-168423491979.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fdc0daea2ab718.webp,Sicsican,Puerto Princesa,118.7121724,9.7885642,75370.0,10546,15.835334782825607
Ayala Southvale Primera 5 Bedroom House and Lot for Sale at Bacoor Daang Hari,160000000,Cavite,5,891,523,https://www.lamudi.com.ph/ayala-southvale-primera-5-bedroom-house-and-lot-fo-16880740767.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4a8eb96e526a09.webp,Molino VII,Bacoor,121.0003387,14.3970876,305927.3422562141,10571,18.890684373198102
"Amarilyo Crest | Iris 3BR Single Attached House for Sale in Taytay, Rizal | Aspire by...",8400000,Rizal,3,63,180,https://www.lamudi.com.ph/iris-3br-single-attached-house-for-sale-at-amarilyo-crest-in-taytay-rizal-aspire-by-filinvest.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3d34cbf2c14108.webp,San Juan,Taytay,121.157888,14.560621,46666.66666666666,10540,15.943742263813542
"Talanai Homes | MAHOGANY 2-Bedroom 2-Storey Townhouse Sale in Mabalacat, Pampanga",1400000,Pampanga,2,40,40,https://www.lamudi.com.ph/talanai-homes-mahogany-2-bedroom-2-storey-townhous-16862838603.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ea9edd80fa1f7d.webp,Sapang Biabas,Mabalacat,120.609820796,15.2015300319,35000.0,10572,14.151982794585487
"House and Lot for Sale in San Miguel Village, Makati",85000000,Metro Manila,5,350,351,https://www.lamudi.com.ph/house-and-lot-for-sale-in-san-miguel-village-makati.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/396572b4c67154.webp,Poblacion,Makati,121.0256508,14.56789635,242165.24216524215,10562,18.258161814454592
(Type C) 3 Bedroom Townhouse Unit for sale in Maguey Townhomes,5325000,Rizal,3,96,52,https://www.lamudi.com.ph/type-c-3-bedroom-townhouse-unit-for-sale-in-mague-168559962367.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c6d7ab7a067cff.webp,San Isidro,Antipolo,121.186609,14.59242,102403.84615384616,10540,15.487923269559763
"Brand New Townhouse for Sale in Pilar Village, Las Piñas City",5830000,Metro Manila,3,92,86,https://www.lamudi.com.ph/brand-new-house-and-lot-for-sale-in-pilar-village-las-pinas-city-17.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/047db74775223b.webp,Pilar,Las Piñas,121.0080137,14.417168,67790.69767441861,10562,15.578527558326675
